,prev_month_usage,tenure,contract_type,dob,country,paperless,mob_data,churn
220,16.26693460558113,15.0,Fixed Contract,16 June 2003,Wales,0,15.8463,1
221,13.32291496373972,16.0,Fixed Contract,29 August 2000,England,1,13.2592,1
222,5.2092660567449265,17.0,Fixed Contract,11 July 1981,Wales,0,5.2959,1
223,11.180635556295256,22.0,Rolling Contract,20 December 1994,England,1,11.363,0
224,5.553166853248277,18.0,Rolling Contract,31 December 1980,Scotland,1,4.2795,0
225,6.580420502894762,17.0,Fixed Contract,26 July 1992,Wales,1,8.2949,1
226,0.12875565193399963,24.0,Rolling Contract,26 January 1971,Scotland,1,1.6027,0
227,8.68109777081536,22.0,Rolling Contract,18 December 1993,Wales,0,7.8881,1
228,6.454515732827945,21.0,Fixed Contract,29 February 1984,Scotland,1,5.4042,1
229,6.934197635702439,15.0,Fixed Contract,15 April 1987,Scotland,0,5.2542,1
230,5.277665480197847,28.0,Rolling Contract,30 January 1986,England,1,6.1553,1
231,0.7944497949326144,30.0,Rolling Contract,12 January 1976,Scotland,0,2.4872,1
232,0.779459637281313,14.0,Fixed Contract,07 February 1969,England,1,0.6051,1
233,5.425287798028073,19.0,Fixed Contract,16 January 1980,England,1,4.8792,1
234,15.566039582417948,21.0,Rolling Contract,16 August 2002,Scotland,0,14.9425,1
235,5.9042065206988505,23.0,Rolling Contract,28 September 1983,Wales,0,4.5196,0
236,12.911059842541864,13.0,Fixed Contract,03 January 1998,Scotland,0,14.1567,1
237,2.296121971127326,19.0,Fixed Contract,20 August 1971,England,1,1.6821000000000002,1
238,5.514953081627344,16.0,Fixed Contract,25 July 1982,Wales,1,4.6187,1
239,3.8199133522370023,24.0,Rolling Contract,30 July 1986,England,1,6.4322,0
240,5.633227321158703,26.0,Fixed Contract,31 October 1989,Wales,1,6.6846,1
241,2.0546384432467777,17.0,Fixed Contract,09 November 1972,England,1,0.9903,1
242,3.6767666053145667,12.0,Fixed Contract,15 August 1982,Wales,1,3.8243,1
243,6.86301381466186,16.0,Fixed Contract,14 September 1989,Scotland,1,6.797,1
244,10.770899806064172,14.0,Fixed Contract,03 October 1989,England,1,8.8828,1
245,1.7275123017215865,13.0,Fixed Contract,16 February 1976,England,0,3.378,1
246,3.985954748424117,23.0,Rolling Contract,22 September 1977,Scotland,0,3.763,1
247,2.263555783042444,23.0,Rolling Contract,13 July 1978,England,0,4.2999,1
248,14.149917867046911,13.0,Fixed Contract,02 June 2002,Wales,1,13.0151,1
249,0.9359110441215996,15.0,Fixed Contract,16 August 1978,NI,0,3.3112,1
250,6.1635502485666045,21.0,Rolling Contract,17 August 1986,Wales,0,8.9393,1
251,7.989096023562931,13.0,Fixed Contract,21 May 1990,Wales,1,6.9907,1
252,17.297474509300514,20.0,Rolling Contract,22 March 2004,England,0,15.4098,0
253,8.254820416591992,14.0,Fixed Contract,14 January 1991,England,0,7.3366,1
254,8.752795425486871,22.0,Rolling Contract,19 November 1997,England,1,11.0406,1
255,,14.0,Fixed Contract,18 September 1979,Scotland,1,3.5235000000000003,1
256,7.742031822171345,15.0,Fixed Contract,04 April 1986,Wales,1,9.0651,1
257,6.977199699897463,13.0,Fixed Contract,13 March 1985,England,1,4.9496,1
258,4.411146788525183,16.0,Fixed Contract,31 July 1980,Scotland,1,3.5708,0
259,4.112263037745676,17.0,Fixed Contract,25 December 1985,Wales,1,5.6053,0
260,,15.0,Fixed Contract,03 February 1989,England,1,6.6317,0
261,2.5981343291921197,14.0,Fixed Contract,26 May 1967,England,0,1.0164,1
262,22.58765792304086,15.0,Fixed Contract,01 April 2008,Scotland,0,22.8951,1
263,7.763113764781533,19.0,Fixed Contract,29 September 1991,England,1,7.7638,0
264,0.7944363350158499,15.0,Fixed Contract,01 July 1973,Scotland,1,2.2867,1
265,5.81415968885849,11.0,Fixed Contract,17 March 1991,NI,1,9.0511,1
266,9.671342378910815,19.0,Rolling Contract,09 December 1993,NI,1,12.0143,1
267,11.63502729311531,17.0,Fixed Contract,22 February 1995,Wales,0,11.1961,1
268,3.4808850855369036,34.0,Rolling Contract,25 October 1981,England,1,3.9684,1
269,2.54919218217385,14.0,Fixed Contract,23 November 1970,Wales,1,1.7389000000000001,1
270,11.780932189240637,14.0,Fixed Contract,28 April 1998,England,1,10.5301,0
271,12.079936588348305,17.0,Fixed Contract,10 November 1997,England,0,10.7216,0
272,7.702732919820666,18.0,Rolling Contract,02 May 1990,Wales,1,8.1571,1
273,0.5312148443716066,18.0,Fixed Contract,15 November 1963,England,0,0.19410000000000005,0
274,7.252743394425501,18.0,Fixed Contract,22 January 1988,Wales,1,8.0687,1
275,3.8857210291416866,14.0,Fixed Contract,13 December 1974,England,0,3.6952999999999996,1
276,0.674778682138889,19.0,Fixed Contract,17 July 1969,England,1,1.6825,1
277,4.111298880728977,23.0,Rolling Contract,01 February 1981,NI,1,5.0342,1
278,0.0,16.0,Fixed Contract,14 January 1970,Wales,0,0.9642,1
279,3.466949324501996,17.0,Fixed Contract,07 January 1979,NI,1,3.0666,1
280,2.1262560056660393,23.0,Rolling Contract,03 June 1975,Wales,0,2.0253,0
281,4.945703374731005,21.0,Fixed Contract,13 July 1983,NI,1,4.6006,0
282,10.223892193702065,17.0,Fixed Contract,28 October 2000,Wales,1,11.9935,0
283,9.834376926311707,13.0,Fixed Contract,13 December 1993,Wales,0,8.8137,1
284,13.555548028207347,18.0,Fixed Contract,29 August 2002,England,1,15.1403,0
285,14.334715020460312,16.0,Fixed Contract,07 November 2003,Wales,1,14.0765,1
286,2.430150878686368,24.0,Rolling Contract,13 April 1969,Wales,0,1.7210999999999999,0
287,3.7844922272955452,19.0,Fixed Contract,16 May 1985,England,1,4.678,0
288,2.939894128272655,15.0,Fixed Contract,10 October 1974,Wales,1,2.992,1
289,5.348047885396242,16.0,Fixed Contract,08 May 1981,Wales,1,4.6418,1
290,2.114342491565385,19.0,Fixed Contract,23 November 1972,Scotland,1,1.7772000000000001,0
291,,17.0,Fixed Contract,16 August 1977,England,1,4.0971,1
292,4.309996394651805,17.0,Fixed Contract,29 August 1982,England,1,5.1392,0
293,4.306097098504812,16.0,Fixed Contract,20 February 1983,Wales,1,6.3669,1
294,2.2056215051113597,18.0,Fixed Contract,03 November 1980,NI,0,3.4178,1
295,6.178056688114543,17.0,Fixed Contract,16 February 1982,NI,1,5.8782,1
296,6.575935275486072,19.0,Rolling Contract,26 September 1985,Wales,1,6.4205,1
297,2.7985752064952516,19.0,Fixed Contract,17 February 1977,England,0,2.6926,1
298,4.780563634477367,12.0,Fixed Contract,03 December 1986,Wales,1,5.8387,1
299,4.435629562276596,13.0,rolling contract,04 November 1984,Scotland,1,4.6249,1
300,6.377825505211779,29.0,Rolling Contract,25 August 1983,England,0,6.4438,1
301,2.8631816098424165,15.0,Fixed Contract,20 November 1981,NI,1,4.8937,1
302,5.430568648184439,18.0,Rolling Contract,01 December 1981,England,1,5.384,1
303,,19.0,Rolling Contract,08 November 1986,Wales,0,5.0132,1
304,1.7240109598271778,15.0,Fixed Contract,08 March 1967,England,1,1.1031,1
305,2.188133454794015,19.0,Fixed Contract,20 November 1967,England,1,0.7617,1
306,9.162348503192854,18.0,Fixed Contract,30 April 1996,Scotland,1,9.2123,0
307,3.7049049534280614,22.0,Fixed Contract,04 November 1983,NI,1,4.38,1
308,5.2491204222787875,14.0,Fixed Contract,04 June 1984,Wales,0,4.2561,1
309,2.2100407915903615,23.0,Fixed Contract,19 February 1975,England,0,2.076,1
310,0.5169447004847856,19.0,Fixed Contract,01 September 1972,England,1,2.0064,1
311,7.518993240239651,12.0,Fixed Contract,07 April 1990,NI,0,7.5716,1
312,6.06124295213618,12.0,Fixed Contract,16 April 1988,England,0,6.4436,1
313,5.340927382037604,13.0,Fixed Contract,02 August 1983,England,0,6.3215,1
314,,18.0,Fixed Contract,14 September 1992,England,1,9.4839,1
315,0.3905389050756529,18.0,Fixed Contract,15 November 1970,England,1,0.9984999999999999,1
316,3.1724080604642806,25.0,Rolling Contract,07 September 1979,NI,1,4.8736,0
317,1.6887809611665994,16.0,Rolling Contract,18 August 1974,NI,1,2.2749,1
318,,19.0,Fixed Contract,28 January 1975,England,1,2.8203,0
319,0.7498240281369464,21.0,Fixed Contract,03 December 1973,Wales,1,1.5274999999999999,1
320,1.795827484151028,18.0,Fixed Contract,30 June 1970,Scotland,0,1.1712,0
321,5.361412283678781,21.0,Rolling Contract,22 December 1983,England,1,4.6234,1
322,4.913895210745063,19.0,Fixed Contract,17 March 1983,England,1,5.7938,0
323,13.703965412221507,15.0,Fixed Contract,21 September 2001,Scotland,1,14.7521,1
324,9.300215891006054,24.0,Rolling Contract,18 June 1989,Scotland,1,7.799899999999999,1
325,,14.0,Fixed Contract,01 December 1993,England,0,8.6265,1
326,9.09268320189015,20.0,Rolling Contract,04 September 1988,England,1,8.3885,1
327,5.86664387117949,16.0,Fixed Contract,09 October 1982,NI,1,6.3495,0
328,,14.0,Fixed Contract,07 April 1981,England,0,5.4574,1
329,4.17659793248737,13.0,Fixed Contract,28 December 1983,Wales,1,4.7525,1
330,,23.0,Rolling Contract,17 July 1964,NI,1,0.34740000000000004,1
331,5.219583260887608,14.0,Fixed Contract,27 October 1987,Scotland,0,7.1762,1
332,2.4216419715204696,28.0,Rolling Contract,16 January 1972,Wales,0,1.2938,1
333,3.532382616993708,14.0,Fixed Contract,15 April 1982,England,1,5.1645,1
334,9.44500478789142,15.0,Rolling Contract,29 June 1988,England,0,7.4827,1
335,0.9334829878288344,17.0,Fixed Contract,12 May 1973,Wales,1,1.7538,1
